1.385805189131949777e-01,2.573667894206694284e-01,1.773033484197931442e-01,2.169457534334552073e-01
1.745061840324897973e-01,2.399542184432789382e-01,1.762040492287974547e-01,2.057194094239797599e-01
1.293396023154016472e-01,2.331577462240064236e-01,1.926090875352529652e-01,2.359647096474437045e-01
1.435415700513049120e-01,2.229291539314128268e-01,1.930941638859146048e-01,2.344293283030918218e-01
1.445068083036892825e-01,2.273438732121561834e-01,1.816964479452154724e-01,2.394317186028789568e-01
1.628875929733159256e-01,2.185452198075858443e-01,1.942596796012008853e-01,2.215828084157706601e-01
1.426063687244696343e-01,2.338345136736196261e-01,1.846117014126054667e-01,2.319885974869591583e-01
1.458913317638985407e-01,2.623049474772237710e-01,1.760510993003903402e-01,2.063161979094646215e-01
1.701041909718173928e-01,2.195754581434754549e-01,1.625791451598975479e-01,2.421560011521320943e-01
1.359064143637215005e-01,2.655210848924246525e-01,1.990362492062286159e-01,1.887808633853145235e-01
1.459507888285265231e-01,2.439392668022273836e-01,1.867633909896463384e-01,2.167967370949993866e-01
1.558625814101366192e-01,2.543110573130378249e-01,1.746863419886888480e-01,2.080189725565136649e-01
1.467828509324310970e-01,2.491435381022525097e-01,1.570929193865617524e-01,2.365144797690432454e-01
1.671634916517678870e-01,2.339314020589432219e-01,1.633206844379563594e-01,2.300092691885202156e-01
1.710443393790311573e-01,2.299039276551402000e-01,2.010174573794948072e-01,1.958387961540144773e-01
1.253151707925657110e-01,2.441231920513978748e-01,2.265765830762088151e-01,1.940757137312320024e-01
1.623363574655236896e-01,2.447217128862561042e-01,2.017840565114577545e-01,1.865913662078322599e-01
1.505405690072030844e-01,2.384097126410262557e-01,2.113915392243167213e-01,1.946410356167540545e-01
1.398056268764597265e-01,2.723555912585516325e-01,1.733741715494790114e-01,2.021937890418683270e-01
1.691145886398200404e-01,2.609628182128714835e-01,1.618928155039590366e-01,2.001202593241858951e-01
1.470372305041325323e-01,2.401567783170882597e-01,1.799907413510164200e-01,2.260400204169278060e-01
1.298565533030749120e-01,2.616863356345580649e-01,1.605685650033822354e-01,2.337421329070563936e-01
1.392339742751915743e-01,2.486572557986146126e-01,2.027146795079733665e-01,2.019392574044546473e-01
1.472169409321525124e-01,2.534292164046860751e-01,1.773254856056124540e-01,2.140611213850034944e-01
1.486704248516024784e-01,2.557516092217917980e-01,1.504284819577375865e-01,2.335199254499563115e-01
1.651760226483829086e-01,2.454018716284404322e-01,1.804535735637862182e-01,2.042948270486381612e-01
1.408989950998025820e-01,2.376081334445331594e-01,2.050390126216023179e-01,2.103649131293745811e-01
1.386817256382122110e-01,2.403038328956204894e-01,1.705897594712843524e-01,2.406969603422807191e-01
1.430838919109529705e-01,2.638436646449796030e-01,1.986716662472487738e-01,1.847978738255169340e-01
1.608544464457207779e-01,2.212819325067093279e-01,1.596637586358188032e-01,2.504590862236828475e-01
1.707602264318863194e-01,2.623205815338183200e-01,1.618874773366403841e-01,1.969913384997742378e-01
1.801331375881808639e-01,2.350359859480422864e-01,1.724686932060650602e-01,2.092518556973207711e-01
1.681624460597948567e-01,2.317161548980784525e-01,1.842741635915474130e-01,2.128079106883258020e-01
1.579027254398191193e-01,2.119307368514800061e-01,1.769631230435450009e-01,2.473009770537428209e-01
1.262708199836533873e-01,2.674306374098843198e-01,2.036439666506886514e-01,1.900882013826976913e-01
1.719738088574983559e-01,2.607487746959638586e-01,1.664368480946977480e-01,1.934960090596291593e-01
1.455799655264772285e-01,2.547279323326373524e-01,1.819793198043513915e-01,2.097114784526560027e-01
1.669102521963384544e-01,2.452464624110742841e-01,1.611046165378167694e-01,2.203759875085180842e-01
1.273118548544330542e-01,2.424903402055932633e-01,2.139476141740798143e-01,2.074941172772206410e-01
1.365641092637624732e-01,2.552262450328709464e-01,2.100870635095101746e-01,1.890913430416527596e-01
1.447215092939924119e-01,2.498874532694663197e-01,1.948274677783058961e-01,2.036231948724190055e-01
1.341770289471413136e-01,2.433164520851996693e-01,2.117516788058884658e-01,2.030839404196421172e-01
1.236404313261212362e-01,2.622243502143422611e-01,2.101781153233853450e-01,1.918421180313673036e-01
1.434335102524294803e-01,2.475819007678830841e-01,1.819576916373950304e-01,2.194021638338236324e-01
1.382004552962395327e-01,2.498245816267606334e-01,1.709325079333194053e-01,2.310302986524457314e-01
2.001533214401154948e-01,2.292055171579849560e-01,1.583412844526398688e-01,2.090282858205990135e-01
2.114590163368106346e-01,2.335821110125824995e-01,1.448862779523931721e-01,2.048528141174842387e-01
1.282641675253407831e-01,2.536035398765527638e-01,1.815279825025746530e-01,2.255890123587515617e-01
1.262633689110260748e-01,2.704384459769277327e-01,2.311729795219553962e-01,1.554920386002167643e-01
1.452749365673352278e-01,2.580765609405842320e-01,1.982798289453095164e-01,1.901963224926688234e-01
1.369626987446767863e-01,2.581438633187572718e-01,1.516354920405918738e-01,2.393080735206966625e-01
1.510051088066537706e-01,2.319459844824597050e-01,1.593468118129718891e-01,2.484557862336002343e-01
1.341266910862298212e-01,2.556571733380515465e-01,1.804285416421219645e-01,2.196521768898341831e-01
1.528184261463115534e-01,2.336673371591463377e-01,1.671105902123548870e-01,2.389995183764032083e-01
1.480158214527813876e-01,2.293702919710577381e-01,1.771654962032920000e-01,2.385698158882613995e-01
1.396103141840929207e-01,2.335163011490619944e-01,1.772672506537532056e-01,2.410531361592721245e-01
1.437153705093133504e-01,2.437170030599608572e-01,2.165004002792206006e-01,1.893531848166023490e-01
1.657530756119340865e-01,2.619833292727616336e-01,1.540735464261208387e-01,2.089830121658845519e-01
1.380346940550642720e-01,2.593537119908811972e-01,1.938171855161369694e-01,1.995357204732850498e-01
1.519580326483360999e-01,2.277894636066467027e-01,2.079303015965897894e-01,2.084314062650500510e-01
1.450974451267729448e-01,2.521310835920309579e-01,1.834505760463732982e-01,2.116535066999778725e-01
1.592074370469873101e-01,2.345547913495174552e-01,1.746011457876333606e-01,2.264141069043484888e-01
1.387048846373139799e-01,2.357907512056968691e-01,1.989725093836152148e-01,2.199803707428293065e-01
1.476492795437876482e-01,2.363266240458928302e-01,1.903513046857217839e-01,2.200966199384564448e-01
1.928776810375879280e-01,2.344909472544954021e-01,1.470710972948948425e-01,2.201387997473815972e-01
1.433908144718268329e-01,2.516532709851416194e-01,1.967184092825732533e-01,2.009167453558497740e-01
1.504802330075574734e-01,2.465141736440231157e-01,1.746704166197996233e-01,2.212214763620876656e-01
1.641757703220258213e-01,2.455493459439535842e-01,1.682799429463349428e-01,2.161663778389629753e-01
1.369205764305519990e-01,2.326311215598743098e-01,1.989258764225737275e-01,2.247340524771627712e-01
1.427337909337971500e-01,2.593937140476795244e-01,2.065120885217849034e-01,1.823368513872619390e-01
1.826282805390486708e-01,2.283998192371517189e-01,1.632633292531495695e-01,2.220558628293065606e-01
1.502709745757936921e-01,2.743046264030807868e-01,1.672555208319812803e-01,1.963462462914362106e-01
1.364842938490108404e-01,2.545708101294067438e-01,1.749621725247597903e-01,2.238247795780042848e-01
1.461017421409842587e-01,2.165549515744313314e-01,2.304485087603298232e-01,2.019334301557917377e-01
1.760246949738755173e-01,2.139121468056039699e-01,2.183522764107815595e-01,1.902180448730812212e-01
1.673722616570818278e-01,2.376072500040500302e-01,1.958382179808777213e-01,1.960072500264138373e-01
1.208077616839597773e-01,2.749730997610255190e-01,2.040810943490247997e-01,1.849534145200353308e-01
1.786818976125147673e-01,2.438762459887637568e-01,1.428792714225313176e-01,2.267323441777076010e-01
1.355355124184209892e-01,2.640505771515934685e-01,1.920832205689872174e-01,1.978658351901103341e-01
1.694530373867805251e-01,2.359905434725438067e-01,1.439484543900554914e-01,2.418129894829061377e-01
1.422845560243496676e-01,2.385476294307695977e-01,1.542859669042338788e-01,2.528389982292952864e-01
1.814581907477912648e-01,2.331895706074564589e-01,1.804366489093229831e-01,2.025836963237119537e-01
1.396592223644082809e-01,2.555058939171461208e-01,1.734221061733690339e-01,2.215890926256920690e-01
1.308503223931599124e-01,2.441551173580829015e-01,1.953172836362979392e-01,2.210027075576553035e-01
1.178094054572305927e-01,2.679639410233581320e-01,1.843520809735386401e-01,2.153084030492151413e-01
1.602733473518713481e-01,2.357615444551517392e-01,1.506148938421511818e-01,2.443260038433615333e-01
1.829088472331341086e-01,2.138163541853009275e-01,1.619111845601220456e-01,2.372164647186467690e-01
1.646996052849433179e-01,2.467567113867215889e-01,1.473267567916840270e-01,2.322170694889522380e-01
1.361512853188453220e-01,2.767946513581479029e-01,1.880682756245501130e-01,1.856850942053676068e-01
1.455905826624675770e-01,2.442268415573303486e-01,1.926862949111187995e-01,2.112175391893177101e-01
1.529364910988539605e-01,2.543027879725037188e-01,1.909193646896308327e-01,1.951408664650131075e-01
1.506022295429823299e-01,2.425285081495988926e-01,1.752098113225171172e-01,2.248567144576984478e-01
1.527834419748208550e-01,2.368380364814651751e-01,1.998121011110268186e-01,2.061097296300645199e-01
1.156392133818294338e-01,2.605568833656221051e-01,2.090495596649792620e-01,2.016407814740218685e-01
1.148708669566534668e-01,2.752206947682900307e-01,2.083368507161092453e-01,1.852215555586987639e-01
1.460424473588163852e-01,2.489069570121503205e-01,2.020390287165462206e-01,1.963963363722264210e-01
1.418811684648637328e-01,2.570516413978762849e-01,1.824874369422919140e-01,2.097665511256960602e-01
1.386860701181472921e-01,2.415517767495688473e-01,1.911221093260064841e-01,2.213178583486024587e-01
1.557584475716366490e-01,2.554916050736681932e-01,1.587509570607737452e-01,2.209581612973356979e-01
1.621632773531322402e-01,2.101972824300886167e-01,1.825188160591494635e-01,2.407223205167746405e-01
1.580460083767246116e-01,2.389801358319278701e-01,1.841998709382592081e-01,2.141269092583553413e-01
1.367088370505780137e-01,2.783196165856164916e-01,2.221226274019761082e-01,1.456187559552915012e-01
1.447744919748961967e-01,2.545496457234707743e-01,1.608281504643214732e-01,2.293439730910977192e-01
1.457428812356542647e-01,2.195416404784398812e-01,2.106748210556237955e-01,2.194749949447036830e-01
1.478130953210743670e-01,2.215874493507110632e-01,1.911601894045397987e-01,2.340357146509545183e-01
1.446838037751881911e-01,2.172020721085391737e-01,1.758291187657589627e-01,2.537493198450974652e-01
1.434838650292019901e-01,2.242275737515320444e-01,1.987227488886164350e-01,2.280581446892215869e-01
1.449281166193557568e-01,2.512907392702546372e-01,2.140849417695124823e-01,1.819864192575967876e-01
1.464948764470326847e-01,2.354242693546889920e-01,1.904707713505036093e-01,2.218868261783547291e-01
1.340026423754532847e-01,2.300061416970561878e-01,1.774864713170300756e-01,2.485524451975395510e-01
1.393291552919648513e-01,2.480003148344629149e-01,2.079620668897801949e-01,1.972785235894781164e-01
1.450704681639478077e-01,2.541988006922521470e-01,1.877883023632492820e-01,2.052561277495127678e-01
1.447142823879058737e-01,2.665198836371095448e-01,1.570534803666631951e-01,2.194340688379383120e-01
1.234399177119375191e-01,2.791919526600576407e-01,1.723123521343547238e-01,2.086477550521579627e-01
1.404794085107196611e-01,2.795160000507600495e-01,1.577361592911921684e-01,2.071850780325731334e-01
1.198003713846886725e-01,2.540439759802318176e-01,1.943629566642887663e-01,2.200167068717610031e-01
1.649016520966437860e-01,2.584639687940974984e-01,1.665525039951139263e-01,2.026462090728159415e-01
1.292215902047954834e-01,2.746218857988427797e-01,2.418796434245767402e-01,1.334181679354516648e-01
1.776010467670087190e-01,2.490279553656109535e-01,1.414403757860492050e-01,2.234193202796293243e-01
1.185414368193799250e-01,2.383110836046449243e-01,2.239653725660651351e-01,2.088873573273572204e-01
1.602890346331143079e-01,2.611447537604030811e-01,1.837572756876608704e-01,1.873506855729079046e-01
1.592918489265349458e-01,2.417212890436532258e-01,1.515072374332567251e-01,2.384954585147407713e-01
1.520068222717736450e-01,2.550198811262025522e-01,1.377593064789870148e-01,2.416535617754199672e-01
1.761217453142834566e-01,2.504712416549991216e-01,1.423446039756776915e-01,2.224478280425444543e-01
1.564467664276068537e-01,2.412135542289916279e-01,1.924286236395799099e-01,2.053172623525048590e-01
1.310721006391693810e-01,2.227817043028441080e-01,2.128513441960826480e-01,2.260712601731373894e-01
1.624562271135667479e-01,2.479630671559393540e-01,1.690401737677725835e-01,2.143818574322080561e-01
1.855218752854013720e-01,2.106077482201908768e-01,1.955159402086201204e-01,2.078516907063530650e-01
1.441806692607702500e-01,2.590733147828029881e-01,1.595437829746261527e-01,2.260288627499319747e-01
1.242729750632671631e-01,2.397797813977001480e-01,1.911196036754045369e-01,2.345416252497363185e-01
1.516005602590485002e-01,2.791310790467904090e-01,1.708535830641228492e-01,1.856913785304959430e-01
1.183022568047334688e-01,2.470682173352221622e-01,2.150164479705942711e-01,2.087173072737714408e-01
1.779107154273784630e-01,2.237436713101793040e-01,1.639641963319370122e-01,2.303144042829697036e-01
1.498255890436393234e-01,2.541604072390898361e-01,2.032258844294903277e-01,1.856273647816984451e-01
1.848180647957801126e-01,2.433210593143274592e-01,1.552269821167046870e-01,2.113351171963397113e-01
1.054184910075373766e-01,2.660568663647711607e-01,1.883551925199405952e-01,2.233548993039609909e-01
1.556439195393419239e-01,2.521889860850417553e-01,1.692605503962982816e-01,2.154909114527336633e-01
1.567306616853581525e-01,2.663346987253183418e-01,1.809724336967289127e-01,1.870974347141944327e-01
1.646925145125152090e-01,2.417814828085756984e-01,1.206622847189627173e-01,2.574637169010314808e-01
1.616054312196987253e-01,2.346244209603640385e-01,1.964904657328333248e-01,2.039204361531721521e-01
1.328190763908096983e-01,2.585311189846448698e-01,2.252366145035390177e-01,1.718063752958704227e-01
1.252029528308903905e-01,2.800011775951198878e-01,2.048490078560968319e-01,1.738021282311334736e-01
1.428690465908817875e-01,2.593387530214380510e-01,1.907448585894047366e-01,1.983762849340233725e-01
1.322081141117413816e-01,2.715463488570725725e-01,1.676419143086550767e-01,2.147458505501844972e-01
1.538875402819577798e-01,2.481217739329321659e-01,1.672990325454106753e-01,2.231260141728477753e-01
1.565512393803906166e-01,2.515218476898021804e-01,1.865447496690001705e-01,1.993743776136943924e-01
1.607287439013142250e-01,2.594244115105338033e-01,2.045781798743375735e-01,1.673567036147269038e-01
1.593126701642407217e-01,2.341344225828149717e-01,1.863575000764431944e-01,2.161436173480784373e-01
1.330403103806983844e-01,2.796477519852743621e-01,1.407032654225599533e-01,2.275557167818415827e-01
1.561952848888099044e-01,2.745774112185978555e-01,1.755384721133852188e-01,1.826539248810556126e-01
1.528544340445428529e-01,2.534981617122770703e-01,1.775344644446027742e-01,2.089405494201863889e-01
1.653407287063199116e-01,2.518536139359723314e-01,1.807373752129343702e-01,1.965675482093670601e-01
1.483896779985420245e-01,2.589882132632467804e-01,1.899972294563658515e-01,1.946422823919252976e-01
1.180661110989257023e-01,2.783117935527708586e-01,1.466582898483246300e-01,2.358390122960378199e-01
1.516422056487730374e-01,2.419586502510378268e-01,1.617970949826118277e-01,2.360780697489034685e-01
1.381357855572589166e-01,2.526064052681905592e-01,1.936016428262430089e-01,2.073931405311380261e-01
1.533460146441699978e-01,2.432249443054425031e-01,1.763684561083849189e-01,2.207882491346202514e-01
1.456792624267453096e-01,2.512990922547894690e-01,2.290263765214004821e-01,1.644185022565066712e-01
1.827865310224403850e-01,2.428308087125823078e-01,1.512851001751574220e-01,2.171407250871787153e-01
1.436274846405120043e-01,2.176449499601389725e-01,1.482913993324374846e-01,2.753525198096339888e-01
1.577221207578083928e-01,2.676285373507474863e-01,1.626959993284486095e-01,2.019196304360349192e-01
1.379672643982006730e-01,2.453996485533579408e-01,1.677615502105483658e-01,2.384826523048562130e-01
1.414289742292429153e-01,2.807506385308330410e-01,1.629464718095469111e-01,2.001719867909224626e-01
1.578966600368885420e-01,2.499469779202826980e-01,1.757200224680588452e-01,2.101593934976009881e-01
2.135047239972478472e-01,2.103537077527375676e-01,1.943847945773099772e-01,1.809048265844493131e-01
1.386849646566720995e-01,2.363175860135348916e-01,1.986019158216596192e-01,2.197986574450290498e-01
1.355263922489090278e-01,2.568506002347997752e-01,1.773255259456380795e-01,2.200020205206983104e-01
1.742597278028035490e-01,2.196475309978782875e-01,1.538559516429631735e-01,2.456595577316258439e-01
1.526205794228802648e-01,2.689921685525412109e-01,1.670649911799985676e-01,2.008585099315879918e-01
1.794056707977583487e-01,2.258992674306189441e-01,1.695817714829528366e-01,2.219939393565601160e-01
1.369092876177400442e-01,2.627954338812870105e-01,1.935680852994695056e-01,1.967015535834689688e-01
1.599444204512921186e-01,2.296718130572505123e-01,2.054823427744765785e-01,2.018066142247153527e-01
1.521166935609797599e-01,2.580166297308736367e-01,1.739265282174783100e-01,2.077998857540979127e-01
1.283710052453964912e-01,2.430930877720774430e-01,2.053120677826874574e-01,2.145779790855814884e-01
1.598315933982803194e-01,2.501694158648244959e-01,1.843696769983615424e-01,2.000526584293860488e-01
1.340732076786180782e-01,2.474146613103424541e-01,1.981868368844504347e-01,2.121279730580069856e-01
1.267021852829168516e-01,2.584813064403784222e-01,1.870851555130241539e-01,2.164179003399339662e-01
1.609527951753581543e-01,2.204316305340504323e-01,1.639930143464017609e-01,2.476952640499799907e-01
1.088513953739733975e-01,2.849095262574883325e-01,2.186298925849993469e-01,1.664062206153529289e-01
1.532157658272248479e-01,2.560852612775658677e-01,1.789238530316599740e-01,2.043966513198335611e-01
1.353620626036550756e-01,2.391980678591487386e-01,2.119630519375750588e-01,2.063919792744060011e-01
1.476042205165268018e-01,2.681811694364077403e-01,1.901551122375197134e-01,1.840553125269387413e-01
1.307594041579314137e-01,2.604978411482803957e-01,1.847665604946129581e-01,2.130116853383811626e-01
1.476882611775286736e-01,2.312319357639477657e-01,1.999222679911151768e-01,2.163374512027222418e-01
1.339634828895271690e-01,2.449727961714938673e-01,1.460668312567683647e-01,2.591533097287258558e-01
1.378232462769739819e-01,2.627888093775114231e-01,1.596380404225578309e-01,2.270341164420769942e-01
1.426673135543551629e-01,2.566332455013642377e-01,1.979545690640092115e-01,1.945542641134280770e-01
1.343639516991932681e-01,2.556205812469337091e-01,2.224812141631169193e-01,1.771149374694861445e-01
1.529297017321713248e-01,2.497975447540621285e-01,1.925950314650236306e-01,1.986865640304214253e-01
1.319770802888098615e-01,2.646414330493069289e-01,1.754091669684135213e-01,2.159034988120812903e-01
1.357209475296333179e-01,2.451074972297079824e-01,1.677171784904068763e-01,2.405599758079572659e-01
1.359156711523930583e-01,2.541013836870289477e-01,1.886346770690193186e-01,2.123195449399905566e-01
1.419503240538077804e-01,2.714573026476217454e-01,1.914334203971824466e-01,1.838112105738019808e-01
1.449664433463662139e-01,2.471267037089739937e-01,2.020975475860979365e-01,1.993110832780203290e-01
1.578254325664265600e-01,2.323070783400704165e-01,1.846329517113624308e-01,2.209120361712831049e-01
1.237186338909167793e-01,2.819442987776882292e-01,2.169664025177727440e-01,1.590136912031468452e-01
1.608389166958531513e-01,2.440404461316024176e-01,1.748828869609026782e-01,2.148009404202022299e-01
1.625510865275574535e-01,2.754075709756291235e-01,1.607653524358094443e-01,1.897909174857440318e-01
1.559488127302832983e-01,2.305987625122110640e-01,1.643367297084890322e-01,2.417760001399196224e-01
1.414026220736059880e-01,2.752366002143893375e-01,1.940570240908731925e-01,1.767965400973908752e-01
1.244898299181487894e-01,2.676455290230409512e-01,1.846071044656633076e-01,2.100776540592408370e-01
1.543232568695543927e-01,2.248963577296801131e-01,2.123625701409400657e-01,2.049265391104452272e-01
1.695848644745373557e-01,2.404356140970926592e-01,2.015327404245723653e-01,1.848974029475852487e-01
1.345026983183093827e-01,2.632624122569213188e-01,2.222201566582442667e-01,1.677406912403231198e-01
1.423607381000889516e-01,2.489545003316362415e-01,1.660375928681200874e-01,2.327973120219849756e-01
1.469676455405113380e-01,2.423183315393364623e-01,1.770329264877092412e-01,2.264734920853447298e-01
1.418253574937817507e-01,2.445000961305749398e-01,1.766865281062213189e-01,2.286955224091937189e-01
1.339965965786931168e-01,2.592415295191672908e-01,1.950496454428135573e-01,2.019088484797051664e-01
1.533067476488030600e-01,2.274247289885325263e-01,1.960952592092823910e-01,2.191367809510923748e-01
1.335459863436737615e-01,2.760678923674343976e-01,2.111592748457414848e-01,1.644682301190310003e-01
1.411596754652258423e-01,2.360161146293494050e-01,2.156553127880712628e-01,2.011257900697314416e-01
1.452323806179186827e-01,2.308870712002502046e-01,2.202327861236965667e-01,1.983698980280819979e-01
1.883059210293563102e-01,2.186317667157066658e-01,1.828373803273639908e-01,2.091459208809634263e-01
1.698379698170688346e-01,2.305246752474803540e-01,1.558391360154731398e-01,2.373519192146203161e-01
1.263514085794394948e-01,2.678572593579757743e-01,2.228599178915775803e-01,1.685733906348062527e-01
1.409692217540945147e-01,2.379019456757408835e-01,1.832601595801085226e-01,2.303844897199944231e-01
1.352177186489725291e-01,2.599977311064772811e-01,1.541518919608193816e-01,2.366686084495925324e-01
1.453754798000070902e-01,2.540680710476231896e-01,1.943650457275504506e-01,1.987395485738492618e-01
1.503721530449368404e-01,2.302241571058452618e-01,2.046252034752742421e-01,2.105257114870724144e-01
1.408530545418526791e-01,2.592661730064739212e-01,2.180853955616932349e-01,1.715888302706639612e-01
1.712276182901490418e-01,2.086717367403576884e-01,1.991008869150095728e-01,2.194215758971540531e-01
1.651588245978702629e-01,2.598462682065624807e-01,1.938177859684895865e-01,1.740195393040920024e-01
